clouds,datetime,dewpt,dhi,dni,ghi,precip,pres,rh,slp,solar_rad,temp,ts,wind_dir,wind_spd
33,2023-08-12,11.4,40,325,217,0.0,884,74,1020,215,16.7,1691787600.0,141,1.9
55,2023-08-13,13.8,40,326,218,0.0,886,79,1021,207,18.0,1691874000.0,80,2.0
62,2023-08-14,16.1,40,328,220,20.8,887,85,1022,183,18.8,1691960400.0,56,2.4
57,2023-08-15,15.5,40,329,222,2.0,885,81,1020,204,19.4,1692046800.0,149,1.8
51,2023-08-16,13.2,40,330,223,0.0,886,79,1021,217,17.4,1692133200.0,229,2.3
45,2023-08-17,10.9,41,331,225,0.0,887,76,1023,222,15.5,1692219600.0,84,2.2
26,2023-08-18,11.3,41,332,226,0.0,885,73,1021,226,16.8,1692306000.0,82,2.3
38,2023-08-19,12.6,41,333,228,0.0,884,70,1019,214,18.9,1692392400.0,192,1.8
27,2023-08-20,12.6,41,334,230,0.0,883,75,1018,230,17.6,1692478800.0,163,1.1
63,2023-08-21,14.2,41,335,232,0.0,883,81,1018,215,17.9,1692565200.0,97,1.7
53,2023-08-22,14.8,41,337,233,0.0,885,78,1019,227,19.3,1692651600.0,44,2.9
40,2023-08-23,14.5,42,338,235,0.0,887,77,1021,233,19.1,1692738000.0,45,3.5
34,2023-08-24,13.3,42,339,237,0.0,886,73,1021,232,18.9,1692824400.0,76,2.0
63,2023-08-25,14.5,42,340,238,0.0,886,81,1021,212,18.1,1692910800.0,55,3.3
32,2023-08-26,13.9,42,341,240,0.0,886,77,1021,238,18.3,1692997200.0,45,3.8
45,2023-08-27,13.7,42,342,242,1.0,889,72,1023,238,19.7,1693083600.0,166,2.2
78,2023-08-28,12.6,42,343,244,2.0,891,82,1028,139,15.7,1693170000.0,177,2.6
41,2023-08-29,10.0,43,344,245,0.0,891,75,1028,239,14.8,1693256400.0,110,2.9
53,2023-08-30,10.9,43,345,247,0.0,889,78,1026,182,15.1,1693342800.0,80,3.4
77,2023-08-31,11.9,43,347,249,0.0,887,80,1023,154,15.6,1693429200.0,57,3.3
56,2023-09-01,12.1,43,348,251,0.0,886,72,1021,212,18.1,1693515600.0,82,2.4
36,2023-09-02,13.1,43,349,253,0.0,887,76,1022,249,18.2,1693602000.0,78,2.2
56,2023-09-03,14.1,43,350,254,0.0,887,79,1023,235,18.2,1693688400.0,50,3.6
62,2023-09-04,14.0,44,351,256,0.0,887,78,1022,234,18.4,1693774800.0,46,3.2
14,2023-09-05,13.0,44,352,258,0.0,884,72,1019,258,19.0,1693861200.0,72,2.2
12,2023-09-06,11.4,44,353,260,0.0,883,63,1017,260,19.7,1693947600.0,188,2.2
24,2023-09-07,10.7,44,354,262,0.0,884,66,1018,261,18.1,1694034000.0,170,1.3
59,2023-09-08,14.7,44,355,263,0.0,886,76,1020,244,19.4,1694120400.0,69,1.8
30,2023-09-09,13.4,45,356,265,0.0,886,70,1021,264,19.6,1694206800.0,53,2.8
7,2023-09-10,13.4,45,358,267,0.0,886,70,1021,267,19.7,1694293200.0,54,2.9
12,2023-09-11,12.9,45,360,269,0.0,885,70,1019,269,19.2,1694379600.0,57,3.2
21,2023-09-12,12.6,45,361,271,0.0,886,64,1020,271,20.8,1694466000.0,139,1.9
43,2023-09-13,14.2,45,363,272,2.5,888,73,1022,247,19.5,1694552400.0,188,1.8
86,2023-09-14,15.1,46,364,274,8.0,887,84,1023,146,18.0,1694638800.0,111,2.7
51,2023-09-15,14.4,46,366,276,0.0,886,77,1021,266,19.0,1694725200.0,51,3.4
36,2023-09-16,14.2,46,368,278,0.0,885,72,1019,276,19.9,1694811600.0,47,3.1
21,2023-09-17,14.0,46,369,280,0.0,884,71,1018,271,20.3,1694898000.0,131,1.8
32,2023-09-18,14.0,47,371,282,0.0,885,73,1019,274,19.8,1694984400.0,118,1.6
22,2023-09-19,14.0,47,372,283,0.0,885,73,1019,283,19.6,1695070800.0,58,3.2
34,2023-09-20,14.2,47,374,285,0.0,885,69,1019,279,20.8,1695157200.0,80,2.6
20,2023-09-21,13.8,47,376,287,0.0,885,67,1019,286,21.3,1695243600.0,130,1.5
12,2023-09-22,13.6,47,377,289,0.0,886,69,1020,289,20.7,1695330000.0,91,2.2
14,2023-09-23,13.1,47,379,291,0.0,888,68,1022,291,20.3,1695416400.0,59,3.5
23,2023-09-24,14.0,48,380,292,0.0,887,69,1021,291,20.8,1695502800.0,53,3.0
14,2023-09-25,13.2,48,381,294,0.0,885,69,1019,294,20.5,1695589200.0,86,2.6
22,2023-09-26,13.1,48,383,296,0.0,885,70,1019,296,19.5,1695675600.0,52,3.9
70,2023-09-27,14.3,48,384,298,0.0,887,73,1021,240,19.9,1695762000.0,61,3.7
81,2023-09-28,13.3,48,385,299,0.0,888,71,1022,161,19.4,1695848400.0,49,4.6
21,2023-09-29,13.5,49,387,301,0.0,887,68,1021,300,20.5,1695934800.0,70,3.0
33,2023-09-30,14.4,49,388,303,0.0,886,66,1019,289,22.1,1696021200.0,115,1.8
33,2023-10-01,14.3,49,389,304,0.0,884,63,1017,297,22.7,1696107600.0,169,1.8
53,2023-10-02,13.2,49,391,306,2.0,886,72,1021,229,18.5,1696194000.0,217,2.7
44,2023-10-03,10.5,49,392,308,0.0,888,72,1024,296,15.9,1696280400.0,102,3.1
9,2023-10-04,11.3,49,393,309,0.0,887,65,1022,309,18.9,1696366800.0,68,2.3
23,2023-10-05,13.6,50,394,311,0.0,888,70,1022,311,20.3,1696453200.0,72,2.2
11,2023-10-06,11.9,50,395,313,0.0,886,62,1020,313,21.4,1696539600.0,73,2.0
16,2023-10-07,12.3,50,397,314,0.0,884,63,1018,314,20.8,1696626000.0,49,2.9
13,2023-10-08,10.6,50,398,316,0.0,884,54,1016,315,22.4,1696712400.0,154,2.0
5,2023-10-09,11.1,50,399,317,0.0,885,51,1018,317,22.7,1696798800.0,155,1.3
58,2023-10-10,14.4,50,400,319,0.0,885,62,1017,252,23.3,1696885200.0,152,1.7
75,2023-10-11,16.4,51,401,320,0.0,884,72,1017,270,22.4,1696971600.0,139,1.6
69,2023-10-12,15.9,51,402,322,0.0,884,69,1016,247,22.8,1697058000.0,106,2.0
45,2023-10-13,16.4,51,403,323,0.0,883,66,1015,315,23.9,1697144400.0,109,2.5
37,2023-10-14,14.4,51,404,325,0.5,882,57,1014,240,24.9,1697230800.0,210,1.9
37,2023-10-15,14.5,51,405,326,0.0,882,61,1014,314,23.5,1697317200.0,222,2.3
65,2023-10-16,15.3,51,406,328,10.0,882,68,1015,221,22.0,1697403600.0,185,1.7
99,2023-10-17,17.7,51,407,329,23.5,883,82,1017,94,21.1,1697490000.0,97,1.5
99,2023-10-18,19.0,51,408,331,24.5,885,86,1018,81,21.5,1697576400.0,96,2.0
62,2023-10-19,17.4,52,409,332,7.0,884,80,1017,216,21.3,1697662800.0,239,1.7
56,2023-10-20,15.6,52,410,333,0.0,884,78,1017,298,19.6,1697749200.0,194,2.1
51,2023-10-21,15.3,52,410,335,0.0,884,75,1018,320,20.2,1697835600.0,70,2.8
47,2023-10-22,16.8,52,411,336,0.0,883,73,1016,329,22.4,1697922000.0,125,2.7
60,2023-10-23,14.9,52,412,337,1.0,883,62,1015,292,23.5,1698008400.0,250,2.2
47,2023-10-24,15.2,52,413,338,3.3,881,65,1013,326,22.6,1698094800.0,226,2.0
58,2023-10-25,16.5,53,414,340,1.3,882,73,1014,273,22.3,1698181200.0,189,2.1
50,2023-10-26,17.3,53,415,341,1.3,883,82,1016,292,20.6,1698267600.0,211,1.7
71,2023-10-27,14.8,53,416,342,0.0,883,74,1017,257,19.8,1698354000.0,110,1.6
53,2023-10-28,16.1,53,417,343,0.0,883,77,1017,321,20.5,1698440400.0,46,3.4
49,2023-10-29,17.1,53,418,344,2.0,883,72,1016,329,23.2,1698526800.0,117,2.3
48,2023-10-30,17.6,53,419,346,4.5,884,75,1016,329,22.7,1698613200.0,173,1.3
86,2023-10-31,17.8,53,420,347,13.0,884,82,1017,260,21.2,1698699600.0,110,1.8
84,2023-11-01,17.4,54,421,348,14.5,882,83,1016,200,20.6,1698786000.0,53,3.4
48,2023-11-02,15.8,54,422,349,2.0,881,78,1014,303,20.0,1698872400.0,243,3.9
83,2023-11-03,12.9,54,423,350,1.0,883,80,1019,122,16.6,1698958800.0,160,2.1
82,2023-11-04,13.5,54,424,351,0.0,884,79,1019,153,17.3,1699045200.0,78,3.2
97,2023-11-05,15.2,54,425,352,0.8,885,80,1019,117,19.0,1699131600.0,56,3.7
76,2023-11-06,16.1,54,426,353,28.8,885,80,1019,263,19.9,1699218000.0,49,3.9
73,2023-11-07,15.6,54,427,354,0.0,884,80,1019,248,19.3,1699304400.0,46,3.7
58,2023-11-08,16.5,55,428,355,6.3,883,75,1017,298,21.4,1699390800.0,92,2.0
96,2023-11-09,18.1,55,429,356,17.5,881,82,1014,132,21.7,1699477200.0,211,1.9
62,2023-11-10,15.4,55,430,357,0.0,882,78,1016,325,19.7,1699563600.0,228,2.6
21,2023-11-11,12.8,55,431,358,0.0,885,72,1020,357,18.6,1699650000.0,117,1.9
10,2023-11-12,13.2,55,432,358,0.0,884,69,1018,358,19.7,1699736400.0,61,2.5
8,2023-11-13,15.2,55,433,359,0.0,883,69,1015,359,22.0,1699822800.0,179,2.0
67,2023-11-14,16.0,55,434,360,3.0,883,79,1017,328,20.2,1699909200.0,212,2.1
96,2023-11-15,13.9,55,435,361,5.0,883,86,1019,112,16.2,1699995600.0,135,1.9
89,2023-11-16,14.0,56,436,362,0.5,886,82,1021,185,17.2,1700082000.0,88,3.0
78,2023-11-17,15.2,56,437,362,0.0,886,78,1020,292,19.4,1700168400.0,57,3.2
58,2023-11-18,16.9,56,438,363,3.0,885,75,1018,348,22.0,1700254800.0,84,2.4
50,2023-11-19,18.5,56,439,364,4.0,884,77,1016,347,23.0,1700341200.0,73,2.1
67,2023-11-20,18.7,56,440,365,12.5,883,76,1015,325,23.6,1700427600.0,64,2.1
29,2023-11-21,17.4,56,440,365,0.0,885,72,1017,365,23.6,1700514000.0,70,2.5
15,2023-11-22,15.5,56,441,366,0.0,886,69,1019,366,22.4,1700600400.0,50,3.8
33,2023-11-23,17.5,56,442,367,0.0,887,72,1019,365,23.3,1700686800.0,53,4.0
31,2023-11-24,16.1,56,443,367,0.0,885,71,1018,367,22.2,1700773200.0,56,3.8
49,2023-11-25,17.0,57,444,368,0.0,883,74,1016,355,22.2,1700859600.0,42,4.2
34,2023-11-26,17.6,57,444,368,0.0,884,68,1015,367,24.7,1700946000.0,92,2.2
32,2023-11-27,16.5,57,445,369,0.0,883,62,1013,369,25.8,1701032400.0,143,1.8
41,2023-11-28,17.9,57,446,369,0.0,880,66,1010,367,25.8,1701118800.0,90,2.3
25,2023-11-29,17.8,57,446,370,0.0,880,62,1010,367,27.0,1701205200.0,153,2.4
52,2023-11-30,18.2,57,447,370,18.5,882,72,1013,327,24.2,1701291600.0,201,1.6
98,2023-12-01,16.9,57,447,371,4.8,882,87,1016,84,19.1,1701378000.0,172,2.2
83,2023-12-02,13.4,57,448,371,0.0,882,74,1016,152,18.2,1701464400.0,126,2.2
29,2023-12-03,12.4,57,448,372,0.0,882,70,1017,361,18.2,1701550800.0,86,2.3
31,2023-12-04,13.6,57,449,372,0.3,882,67,1016,371,20.7,1701637200.0,74,2.3
69,2023-12-05,15.4,57,449,373,2.8,882,65,1014,300,23.4,1701723600.0,99,2.0
53,2023-12-06,17.1,57,450,373,1.5,883,69,1014,358,24.1,1701810000.0,146,2.1
81,2023-12-07,16.3,57,450,373,2.0,884,75,1018,247,21.3,1701896400.0,84,3.3
86,2023-12-08,17.0,57,450,374,8.5,883,73,1016,204,22.6,1701982800.0,50,3.3
64,2023-12-09,18.4,57,451,374,41.5,884,77,1016,303,22.9,1702069200.0,72,2.1
41,2023-12-10,18.7,57,451,374,6.3,884,77,1017,355,23.2,1702155600.0,96,1.7
69,2023-12-11,18.8,57,451,375,0.0,885,72,1017,290,24.9,1702242000.0,108,1.8
74,2023-12-12,18.6,57,451,375,0.0,883,69,1014,322,25.4,1702328400.0,90,2.0
80,2023-12-13,18.6,57,452,375,2.8,882,69,1013,295,25.4,1702414800.0,142,1.5
65,2023-12-14,19.2,57,452,375,7.0,884,72,1015,351,25.0,1702501200.0,63,2.3
24,2023-12-15,18.1,57,452,375,9.8,884,67,1015,371,25.4,1702587600.0,61,2.3
58,2023-12-16,18.5,57,452,376,17.8,883,66,1013,332,26.1,1702674000.0,94,2.4
80,2023-12-17,20.5,57,453,376,15.5,881,79,1012,246,24.7,1702760400.0,195,2.2
35,2023-12-18,17.6,57,453,376,0.0,881,73,1012,369,23.3,1702846800.0,195,2.1
32,2023-12-19,16.5,57,453,376,0.0,881,69,1013,374,23.2,1702933200.0,152,1.7
33,2023-12-20,17.5,57,453,376,0.0,881,71,1013,373,23.7,1703019600.0,132,1.5
35,2023-12-21,17.8,57,453,376,0.0,882,68,1013,375,25.1,1703106000.0,149,1.8
64,2023-12-22,18.0,57,453,376,1.5,884,69,1016,277,25.0,1703192400.0,168,1.9
57,2023-12-23,18.1,57,453,376,13.8,883,76,1016,327,22.7,1703278800.0,145,2.0
43,2023-12-24,14.7,57,453,376,0.0,883,70,1016,366,21.0,1703365200.0,116,2.1
39,2023-12-25,15.5,57,454,376,0.0,881,68,1014,339,22.4,1703451600.0,99,2.3
74,2023-12-26,17.4,57,454,376,2.3,881,66,1012,221,24.8,1703538000.0,178,2.2
74,2023-12-27,19.4,57,454,376,29.0,882,76,1013,306,24.2,1703624400.0,231,1.3
87,2023-12-28,18.9,57,454,376,17.5,882,80,1014,214,22.8,1703710800.0,195,1.5
99,2023-12-29,18.5,57,454,376,15.0,882,85,1015,93,21.2,1703797200.0,118,1.5
96,2023-12-30,18.6,57,454,376,5.5,882,80,1015,127,22.3,1703883600.0,79,2.8
100,2024-01-01,20.5,57,453,376,34.5,880,89,1012,84,22.4,1704056400.0,70,1.9
100,2024-01-02,20.2,57,453,376,41.5,877,94,1009,41,21.2,1704142800.0,121,2.6
97,2024-01-03,20.1,57,453,375,22.3,878,93,1010,62,21.3,1704229200.0,163,1.5
82,2024-01-04,19.2,57,453,375,11.3,880,86,1012,209,21.8,1704315600.0,109,1.5
78,2024-01-05,19.7,57,453,375,22.0,882,88,1015,272,21.9,1704402000.0,64,2.3
88,2024-01-06,19.9,57,453,375,34.8,883,86,1016,238,22.4,1704488400.0,54,3.0
95,2024-01-07,20.4,57,453,375,23.8,882,90,1015,154,22.3,1704574800.0,63,2.0
78,2024-01-08,20.5,57,452,374,10.3,882,87,1014,272,22.8,1704661200.0,74,1.8
76,2024-01-09,19.3,57,452,374,3.5,882,84,1015,265,22.2,1704747600.0,70,2.6
59,2024-01-10,18.9,57,452,374,0.0,882,79,1014,332,23.1,1704834000.0,77,2.2
65,2024-01-11,19.9,57,451,373,9.8,881,79,1013,334,24.0,1704920400.0,72,2.3
66,2024-01-12,20.1,57,451,373,18.8,881,80,1013,343,23.9,1705006800.0,70,2.2
66,2024-01-13,19.9,57,451,373,14.0,880,80,1011,304,23.7,1705093200.0,65,1.9
59,2024-01-14,20.0,57,450,372,0.5,879,78,1011,326,24.3,1705179600.0,91,1.5
48,2024-01-15,20.3,57,450,372,6.5,879,80,1011,344,24.2,1705266000.0,140,1.2
66,2024-01-16,21.1,57,450,371,13.5,879,83,1009,342,24.3,1705352400.0,217,1.2
86,2024-01-17,20.7,57,449,371,25.3,878,84,1009,203,23.7,1705438800.0,101,1.6
68,2024-01-18,19.9,57,449,370,0.5,878,80,1009,318,23.8,1705525200.0,70,2.4
66,2024-01-19,18.0,57,448,370,0.0,877,73,1008,329,23.6,1705611600.0,80,2.0
66,2024-01-20,19.6,57,448,369,4.0,878,83,1010,330,22.8,1705698000.0,90,2.6
79,2024-01-21,19.1,57,447,369,2.3,879,81,1011,294,22.6,1705784400.0,77,2.8
93,2024-01-22,19.8,57,447,368,3.8,880,77,1011,179,24.2,1705870800.0,86,1.5
71,2024-01-23,19.6,57,446,367,1.5,881,80,1013,306,23.4,1705957200.0,168,2.4
66,2024-01-24,16.5,56,446,367,0.0,880,77,1013,238,21.1,1706043600.0,180,2.4
66,2024-01-25,15.4,56,445,366,0.0,881,76,1014,243,20.0,1706130000.0,154,2.3
72,2024-01-26,14.2,56,444,365,0.0,881,74,1015,206,19.1,1706216400.0,108,2.3
45,2024-01-27,15.4,56,444,365,0.0,881,72,1014,293,21.3,1706302800.0,91,1.7
49,2024-01-28,17.4,56,443,364,2.8,882,78,1015,339,21.8,1706389200.0,80,1.7
69,2024-01-29,17.5,56,442,363,1.0,883,78,1016,300,21.6,1706475600.0,83,2.5
41,2024-01-30,16.3,56,442,362,0.0,884,75,1017,356,21.5,1706562000.0,89,2.4
68,2024-01-31,17.5,56,441,361,5.5,886,81,1019,293,21.1,1706648400.0,96,2.7
91,2024-02-01,18.5,56,440,361,14.5,887,84,1020,153,21.3,1706734800.0,102,2.7
88,2024-02-02,17.6,56,439,360,6.0,885,81,1019,204,21.1,1706821200.0,88,3.2
69,2024-02-03,16.9,56,439,359,0.0,884,77,1017,265,21.4,1706907600.0,63,3.3
82,2024-02-04,17.7,55,438,358,63.8,884,76,1016,223,22.3,1706994000.0,49,2.6
91,2024-02-05,18.4,55,437,357,57.5,883,85,1016,215,21.2,1707080400.0,48,2.7
85,2024-02-06,18.8,55,436,356,37.0,882,84,1014,236,21.8,1707166800.0,71,2.5
71,2024-02-07,20.0,55,435,355,38.0,882,84,1014,280,23.0,1707253200.0,162,1.6
66,2024-02-08,20.2,55,434,354,7.3,882,88,1014,294,22.4,1707339600.0,81,1.7
74,2024-02-09,19.3,55,433,353,2.5,883,87,1016,237,21.7,1707426000.0,62,3.5
75,2024-02-10,19.7,55,432,352,2.0,884,82,1016,268,23.1,1707512400.0,47,3.9
78,2024-02-11,20.0,55,431,351,29.0,884,80,1016,196,23.8,1707598800.0,103,1.6
95,2024-02-12,20.2,55,430,350,16.3,884,84,1016,158,23.3,1707685200.0,59,2.9
98,2024-02-13,19.4,54,429,348,8.5,884,82,1017,99,22.8,1707771600.0,73,3.2
98,2024-02-14,20.0,54,428,347,6.0,883,85,1015,103,22.7,1707858000.0,76,2.7
99,2024-02-15,18.9,54,427,346,6.3,881,82,1014,92,22.3,1707944400.0,63,2.8
98,2024-02-16,18.9,54,426,345,7.0,882,79,1014,126,22.9,1708030800.0,65,2.2
87,2024-02-17,20.6,54,425,344,20.8,882,92,1014,136,22.0,1708117200.0,93,1.8
96,2024-02-18,18.7,54,424,342,14.3,883,84,1015,125,21.7,1708203600.0,90,3.1
66,2024-02-19,16.9,54,423,341,0.0,883,79,1016,259,20.9,1708290000.0,73,3.2
63,2024-02-20,16.0,53,421,340,0.0,882,75,1015,278,20.9,1708376400.0,55,2.8
61,2024-02-21,17.2,53,420,338,0.3,881,76,1013,276,21.8,1708462800.0,57,2.4
52,2024-02-22,18.7,53,419,337,0.8,881,79,1013,328,22.8,1708549200.0,65,2.3
61,2024-02-23,19.6,53,417,335,0.0,883,79,1015,317,23.8,1708635600.0,72,2.0
91,2024-02-24,18.2,53,416,334,1.3,885,76,1017,128,23.0,1708722000.0,69,2.7
96,2024-02-25,17.9,53,415,333,3.3,883,77,1016,111,22.4,1708808400.0,77,2.4
71,2024-02-26,20.3,52,413,331,1.0,881,84,1013,290,23.3,1708894800.0,71,2.6
65,2024-02-27,20.1,52,412,330,1.0,881,81,1013,298,23.7,1708981200.0,52,3.0
72,2024-02-28,20.0,52,411,328,8.5,881,82,1013,282,23.4,1709067600.0,54,2.7
93,2024-02-29,18.6,52,409,327,12.8,881,85,1014,94,21.3,1709154000.0,77,2.4
59,2024-03-01,17.4,52,408,325,0.0,884,78,1016,299,21.8,1709240400.0,72,3.2
79,2024-03-02,17.4,51,406,323,0.0,885,76,1018,180,22.1,1709326800.0,62,3.6
64,2024-03-03,17.2,51,404,322,0.3,884,75,1017,163,22.2,1709413200.0,55,3.4
94,2024-03-04,19.4,51,403,320,19.5,883,82,1015,82,22.7,1709499600.0,58,3.8
99,2024-03-05,20.9,51,401,319,11.5,884,84,1016,79,23.7,1709586000.0,46,4.0
100,2024-03-06,21.2,51,400,317,39.5,884,93,1017,45,22.4,1709672400.0,57,2.6
99,2024-03-07,21.1,50,398,315,28.5,884,92,1017,72,22.6,1709758800.0,71,2.3
90,2024-03-08,20.6,50,396,314,13.5,884,89,1016,192,22.7,1709845200.0,53,2.8
99,2024-03-09,20.4,50,395,312,5.0,883,90,1016,65,22.2,1709931600.0,56,2.2
91,2024-03-10,19.3,50,393,310,0.0,885,83,1018,163,22.6,1710018000.0,56,3.2
82,2024-03-11,18.5,50,391,308,0.0,887,80,1020,173,22.4,1710104400.0,68,2.5
85,2024-03-12,20.1,49,389,307,0.0,888,82,1020,116,23.4,1710190800.0,53,3.2
48,2024-03-13,20.0,49,387,305,0.0,887,81,1020,286,23.7,1710277200.0,43,3.7
60,2024-03-14,19.2,49,386,303,15.0,887,78,1019,291,23.6,1710363600.0,99,2.3
33,2024-03-15,19.6,49,384,301,2.3,886,81,1019,296,23.4,1710450000.0,123,1.2
53,2024-03-16,20.1,48,382,300,11.0,885,84,1017,287,23.2,1710536400.0,65,1.7
31,2024-03-17,19.0,48,380,298,0.0,884,77,1016,294,23.5,1710622800.0,88,1.8
36,2024-03-18,19.1,48,379,296,13.8,883,78,1015,289,23.5,1710709200.0,73,1.7
45,2024-03-19,19.5,48,377,294,13.0,882,80,1014,285,23.6,1710795600.0,80,2.1
56,2024-03-20,20.4,47,376,293,10.5,883,83,1015,259,23.6,1710882000.0,145,1.4
55,2024-03-21,19.7,47,375,291,1.0,883,85,1015,263,22.5,1710968400.0,176,1.7
60,2024-03-22,18.5,47,373,289,2.8,883,85,1016,260,21.5,1711054800.0,102,2.3
71,2024-03-23,17.9,47,372,287,7.0,884,84,1018,259,20.9,1711141200.0,92,3.3
94,2024-03-24,17.4,46,371,285,23.0,887,88,1022,66,19.4,1711227600.0,97,3.7
71,2024-03-25,15.8,46,370,284,5.0,888,82,1023,223,19.1,1711314000.0,89,4.0
81,2024-03-26,15.2,46,369,282,0.5,886,82,1021,197,18.5,1711400400.0,76,3.6
81,2024-03-27,16.3,46,368,280,0.0,886,83,1020,156,19.5,1711486800.0,59,3.4
69,2024-03-28,17.0,46,367,278,3.5,884,82,1018,228,20.5,1711573200.0,61,2.7
53,2024-03-29,17.1,46,366,276,3.0,882,77,1014,271,22.0,1711659600.0,77,2.4
60,2024-03-30,17.4,45,365,274,27.8,882,76,1014,257,22.4,1711746000.0,162,1.7
74,2024-03-31,18.6,45,364,273,5.8,885,85,1018,219,21.2,1711832400.0,129,1.5
77,2024-04-01,18.1,45,363,271,11.0,886,85,1020,223,20.7,1711918800.0,93,2.8
77,2024-04-02,17.5,45,362,269,12.0,886,85,1020,215,20.1,1712005200.0,84,3.3
70,2024-04-03,17.1,45,360,267,2.5,885,83,1019,194,20.1,1712091600.0,70,3.4
38,2024-04-04,16.4,45,359,265,0.0,885,79,1019,263,20.4,1712178000.0,56,3.1
40,2024-04-05,16.7,44,358,263,0.0,884,76,1017,259,21.5,1712264400.0,73,2.0
45,2024-04-06,17.0,44,357,261,0.0,883,72,1015,255,23.0,1712350800.0,162,1.5
55,2024-04-07,18.2,44,356,259,0.0,883,77,1015,256,22.8,1712437200.0,163,1.2
96,2024-04-08,18.3,44,355,258,7.5,882,86,1016,97,20.7,1712523600.0,126,2.1
61,2024-04-09,17.9,44,353,256,0.0,881,77,1013,238,22.5,1712610000.0,85,2.1
37,2024-04-10,17.9,44,352,254,1.3,879,68,1010,253,25.1,1712696400.0,219,2.5
84,2024-04-11,18.6,43,351,252,5.0,880,83,1013,102,21.8,1712782800.0,245,2.1
83,2024-04-12,15.7,43,350,250,0.0,883,81,1017,87,19.0,1712869200.0,227,1.6
76,2024-04-13,14.2,43,349,248,0.0,884,78,1018,142,18.3,1712955600.0,182,1.2
94,2024-04-14,15.7,43,347,246,0.5,885,81,1019,101,19.1,1713042000.0,141,1.3
88,2024-04-15,15.1,43,346,245,0.0,887,82,1022,75,18.3,1713128400.0,94,2.3
83,2024-04-16,15.6,43,345,243,4.0,887,84,1022,95,18.4,1713214800.0,73,2.7
87,2024-04-17,14.7,42,344,241,0.0,888,81,1023,139,18.1,1713301200.0,72,3.4
82,2024-04-18,13.6,42,342,239,0.0,887,77,1022,208,17.9,1713387600.0,54,3.2
97,2024-04-19,14.9,42,341,237,0.0,884,76,1018,68,19.6,1713474000.0,57,2.6
34,2024-04-20,16.4,42,340,235,2.5,881,79,1013,231,20.7,1713560400.0,177,1.4
27,2024-04-21,15.4,42,339,234,0.0,881,78,1015,226,19.9,1713646800.0,177,1.1
42,2024-04-22,16.0,41,337,232,0.0,884,75,1017,231,21.3,1713733200.0,149,1.2
50,2024-04-23,16.5,41,336,230,2.5,884,75,1017,228,21.7,1713819600.0,106,1.5
52,2024-04-24,16.4,41,335,228,2.0,883,75,1016,221,21.5,1713906000.0,119,1.2
62,2024-04-25,17.1,41,334,227,0.0,883,80,1016,213,21.1,1713992400.0,57,2.2
58,2024-04-26,17.3,41,332,225,0.3,882,78,1015,216,21.7,1714078800.0,66,2.1
49,2024-04-27,16.3,41,331,223,0.0,882,79,1015,219,20.8,1714165200.0,197,1.9
56,2024-04-28,14.9,40,330,221,0.0,885,79,1019,190,18.9,1714251600.0,152,2.0
72,2024-04-29,15.3,40,328,220,0.0,885,81,1020,149,18.9,1714338000.0,72,2.7
59,2024-04-30,16.5,40,327,218,0.0,884,81,1017,204,20.1,1714424400.0,49,2.9
38,2024-05-01,16.8,40,326,217,0.0,882,77,1014,214,21.6,1714510800.0,158,1.7
23,2024-05-02,15.6,40,325,215,0.0,883,73,1016,214,21.3,1714597200.0,212,1.5
43,2024-05-03,14.4,40,323,213,0.0,885,77,1019,204,18.9,1714683600.0,179,1.7
71,2024-05-04,14.1,39,322,212,0.0,887,81,1023,155,17.5,1714770000.0,93,3.1
27,2024-05-05,12.4,39,321,210,0.0,886,77,1021,208,16.8,1714856400.0,55,3.0
13,2024-05-06,12.2,39,320,209,0.0,886,73,1021,209,17.6,1714942800.0,67,2.6
58,2024-05-07,15.0,39,318,207,0.0,888,81,1023,168,18.6,1715029200.0,58,3.3
59,2024-05-08,15.4,39,317,206,0.0,889,79,1023,198,19.3,1715115600.0,64,3.6
62,2024-05-09,15.5,39,316,204,0.0,887,81,1022,176,19.1,1715202000.0,59,3.2
62,2024-05-10,15.6,38,315,203,0.0,886,80,1020,170,19.4,1715288400.0,51,2.8
47,2024-05-11,15.6,38,314,201,0.0,886,79,1020,193,19.7,1715374800.0,53,2.7
26,2024-05-12,15.2,38,312,200,0.0,885,78,1019,200,19.6,1715461200.0,71,2.2
43,2024-05-13,15.1,38,311,199,0.0,884,79,1018,193,19.2,1715547600.0,66,2.2
62,2024-05-14,15.6,38,310,197,1.0,884,82,1019,187,19.0,1715634000.0,82,2.1
71,2024-05-15,15.4,38,309,196,2.0,886,85,1021,165,18.1,1715720400.0,93,2.5
70,2024-05-16,16.0,38,308,195,0.0,887,84,1022,161,18.9,1715806800.0,54,3.2
49,2024-05-17,15.5,37,307,193,0.0,885,79,1019,184,19.5,1715893200.0,50,2.9
32,2024-05-18,14.5,37,306,192,0.0,884,73,1018,192,20.2,1715979600.0,184,1.9
60,2024-05-19,14.0,37,305,191,0.0,885,81,1020,185,17.6,1716066000.0,179,1.7
81,2024-05-20,13.0,37,304,190,3.0,888,82,1024,118,16.0,1716152400.0,99,3.3
34,2024-05-21,10.9,37,303,189,0.0,890,77,1027,165,15.0,1716238800.0,82,4.0
25,2024-05-22,10.9,37,302,188,0.0,891,75,1028,184,15.5,1716325200.0,82,3.8
