clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,Temp Min (°C),min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
40,2022-08-11,11.2,40,324,215,112,873,772,19.6,1660208400,5.4,51,5.6,1660204800,12.2,1660248000,0.0,0.0,889,final,78,1025,0,,211,952,7779,5163,5073,15.2,1660165200,51,14.4,4.2
40,2022-08-12,11.2,40,325,217,112,874,776,20.0,1660294800,5.2,52,5.6,1660298400,12.2,1660334400,0.0,0.0,887,final,78,1024,0,,211,956,7806,5201,5053,15.4,1660251600,52,13.6,3.7
17,2022-08-13,11.2,40,326,218,113,875,781,21.5,1660402800,6.5,58,4.8,1660392000,11.1,1660356000,0.0,0.0,886,final,77,1022,0,,218,960,7833,5239,5238,15.8,1660338000,58,12.8,3.2
27,2022-08-14,12.2,40,328,220,113,877,785,21.5,1660467600,6.7,52,5.2,1660478400,13.0,1660446000,0.0,0.0,885,final,77,1020,0,,220,964,7860,5277,5277,16.6,1660424400,52,13.2,3.7
21,2022-08-15,11.8,40,329,222,113,878,789,24.1,1660561200,7.0,105,3.6,1660564800,12.6,1660528800,0.0,0.0,883,final,70,1018,0,,218,967,7888,5316,5239,17.8,1660510800,105,10.0,2.6
54,2022-08-16,13.3,40,330,223,114,880,794,18.9,1660647600,3.2,221,2.8,1660640400,13.3,1660615200,0.0,0.0,884,final,85,1020,0,,151,971,7915,5356,3634,16.0,1660597200,221,8.8,1.9
56,2022-08-17,12.3,41,331,225,114,881,798,21.1,1660734000,4.7,61,4.0,1660744800,12.2,1660705200,0.0,0.0,884,final,81,1020,0,,205,975,7942,5396,4920,16.0,1660683600,61,10.0,2.2
32,2022-08-18,12.8,41,332,226,114,883,803,25.9,1660824000,7.2,120,2.4,1660831200,13.0,1660784400,0.0,0.0,884,final,73,1018,0,,226,979,7970,5436,5417,18.5,1660770000,120,7.2,2.0
32,2022-08-19,12.9,41,333,228,114,884,807,25.9,1660899600,7.3,79,2.8,1660914000,13.3,1660939200,0.0,0.0,884,final,74,1018,0,,228,983,7997,5476,5464,18.5,1660856400,79,8.0,2.1
23,2022-08-20,12.0,41,334,230,115,886,812,27.4,1660993200,7.4,175,3.6,1660986000,13.7,1660946400,0.0,0.0,883,final,66,1017,0,,229,987,8024,5516,5497,19.5,1660942800,175,10.8,2.4
50,2022-08-21,12.7,41,335,232,115,887,816,19.3,1661072400,3.2,211,2.8,1661086800,14.1,1661047200,0.0,0.0,887,final,79,1023,0,,150,990,8051,5557,3590,16.4,1661029200,211,8.4,1.9
85,2022-08-22,12.0,41,337,233,115,889,821,18.5,1661122800,3.2,92,3.6,1661119200,13.3,1661198400,0.0,0.0,888,final,81,1025,0,,127,994,8078,5598,3054,15.3,1661115600,92,8.8,2.4
63,2022-08-23,13.2,42,338,235,115,890,825,21.9,1661252400,4.1,58,3.6,1661277600,13.0,1661220000,0.0,0.0,889,final,81,1025,0,,198,998,8105,5640,4752,16.9,1661202000,58,9.6,2.7
60,2022-08-24,12.5,42,339,237,116,892,830,20.4,1661331600,5.3,63,5.6,1661338800,13.7,1661292000,0.0,0.0,889,final,81,1026,0,,192,1002,8132,5681,4613,16.0,1661288400,63,14.4,3.7
63,2022-08-25,12.5,42,340,238,116,893,835,19.6,1661428800,4.7,55,4.8,1661425200,13.0,1661457600,0.0,0.0,887,final,82,1024,0,,200,1006,8159,5723,4803,15.8,1661374800,55,13.2,3.4
55,2022-08-26,12.8,42,341,240,116,895,839,21.5,1661504400,5.5,49,4.4,1661500800,13.7,1661464800,0.0,0.0,887,final,80,1022,0,,228,1010,8185,5765,5481,16.7,1661461200,49,12.0,3.3
36,2022-08-27,12.0,42,342,242,117,896,844,22.2,1661598000,6.5,47,4.8,1661587200,13.3,1661630400,0.0,0.0,886,final,76,1022,0,,239,1014,8212,5807,5743,16.7,1661547600,47,12.8,3.3
27,2022-08-28,11.2,42,343,244,117,898,848,23.3,1661688000,6.7,92,3.2,1661691600,12.2,1661716800,0.0,0.0,885,final,74,1020,0,,240,1017,8238,5850,5762,16.8,1661634000,92,9.6,2.0
31,2022-08-29,10.8,43,344,245,117,899,853,24.8,1661770800,8.0,138,1.6,1661785200,12.2,1661724000,0.0,0.0,884,final,69,1019,0,,244,1021,8264,5892,5854,17.8,1661720400,138,6.4,1.5
27,2022-08-30,11.4,43,345,247,117,901,857,25.9,1661857200,8.0,177,2.4,1661857200,13.0,1661821200,1.0,1.0,884,final,68,1019,0,,246,1025,8291,5934,5913,18.7,1661806800,177,8.0,1.7
51,2022-08-31,10.0,43,347,249,118,902,862,19.3,1661943600,5.7,251,5.6,1661943600,11.1,1661976000,0.5,0.5,883,final,73,1019,0,,212,1029,8317,5977,5097,15.3,1661893200,251,15.2,3.9
56,2022-09-01,8.3,43,348,251,118,903,867,18.1,1662022800,4.6,212,4.0,1662058800,7.8,1661983200,0.0,0.0,884,final,75,1022,0,,210,1033,8342,6020,5031,13.0,1661979600,212,11.2,2.8
68,2022-09-02,10.1,43,349,253,118,905,871,18.5,1662120000,4.7,85,3.6,1662116400,11.5,1662069600,0.0,0.0,887,final,76,1024,0,,188,1037,8368,6062,4512,14.4,1662066000,85,10.0,2.6
17,2022-09-03,9.6,43,350,254,119,906,876,22.6,1662206400,7.8,72,2.8,1662210000,10.0,1662235200,0.0,0.0,886,final,72,1022,0,,254,1040,8394,6105,6093,15.4,1662152400,72,8.4,2.1
8,2022-09-04,9.9,44,351,256,119,908,880,23.3,1662292800,8.5,72,3.2,1662292800,9.6,1662242400,0.0,0.0,886,final,73,1022,0,,256,1044,8419,6148,6148,15.6,1662238800,72,9.2,2.5
39,2022-09-05,13.1,44,352,258,119,909,885,22.2,1662375600,7.1,46,4.8,1662379200,13.0,1662328800,0.0,0.0,887,final,79,1023,0,,249,1048,8444,6191,5970,17.1,1662325200,46,13.2,3.4
23,2022-09-06,12.4,44,353,260,119,911,889,23.3,1662465600,7.5,101,3.2,1662451200,13.7,1662494400,0.0,0.0,888,final,74,1023,0,,259,1052,8469,6233,6212,17.7,1662411600,101,9.2,2.2
37,2022-09-07,11.5,44,354,262,120,912,894,23.3,1662548400,8.2,152,2.4,1662552000,11.5,1662501600,0.0,0.0,886,final,72,1022,0,,259,1057,8495,6276,6214,17.4,1662498000,152,7.6,1.4
59,2022-09-08,12.6,44,355,263,120,914,898,21.5,1662634800,4.8,73,4.0,1662642000,13.7,1662667200,0.0,0.0,887,final,78,1022,0,,217,1063,8523,6319,5212,16.9,1662584400,73,10.4,2.7
35,2022-09-09,11.3,45,356,265,120,915,903,21.9,1662735600,8.0,52,4.4,1662732000,13.3,1662742800,0.0,0.0,886,final,73,1022,0,,262,1069,8556,6363,6296,16.6,1662670800,52,11.6,3.4
41,2022-09-10,11.6,45,358,267,120,916,907,24.1,1662804000,7.5,57,3.6,1662818400,12.6,1662775200,0.0,0.0,886,final,73,1021,0,,264,1075,8591,6406,6336,17.3,1662757200,57,10.4,2.8
15,2022-09-11,11.6,45,360,269,121,918,912,26.3,1662890400,8.9,88,2.4,1662897600,12.6,1662861600,0.0,0.0,885,final,69,1020,0,,269,1080,8629,6450,6450,18.7,1662843600,88,7.2,1.9
9,2022-09-12,11.7,45,361,271,121,919,916,26.7,1662980400,9.0,79,3.6,1662976800,12.6,1662948000,0.0,0.0,884,final,67,1019,0,,271,1085,8668,6494,6494,19.2,1662930000,79,10.4,2.2
26,2022-09-13,11.9,45,363,272,121,921,920,26.3,1663066800,9.1,151,3.6,1663074000,11.5,1663016400,0.0,0.0,885,final,70,1020,0,,272,1091,8707,6538,6530,18.4,1663016400,151,10.0,1.9
82,2022-09-14,14.5,46,364,274,122,922,925,20.7,1663153200,4.1,122,4.0,1663153200,15.2,1663102800,4.0,4.0,889,final,83,1025,0,,175,1096,8746,6582,4210,17.5,1663102800,122,10.0,2.6
57,2022-09-15,13.5,46,366,276,122,923,929,21.9,1663239600,5.8,57,6.0,1663228800,14.8,1663189200,2.5,2.5,890,final,78,1025,0,,250,1101,8785,6625,6000,17.7,1663189200,57,15.2,4.2
51,2022-09-16,13.3,46,368,278,122,925,933,22.6,1663326000,7.2,47,5.2,1663322400,13.3,1663290000,0.0,0.0,888,final,79,1023,0,,271,1106,8825,6669,6504,17.5,1663275600,47,13.2,3.7
64,2022-09-17,13.7,46,369,280,122,926,937,21.5,1663412400,5.9,48,5.6,1663412400,14.4,1663365600,1.5,1.5,886,final,81,1022,0,,249,1111,8863,6713,5981,17.1,1663362000,48,14.4,3.9
52,2022-09-18,13.9,47,371,282,123,928,942,23.0,1663498800,7.8,41,5.2,1663502400,14.8,1663452000,0.5,0.5,886,final,80,1021,0,,273,1116,8902,6757,6550,17.7,1663448400,41,13.6,3.8
38,2022-09-19,13.3,47,372,283,123,929,946,23.0,1663585200,6.8,52,5.2,1663588800,13.7,1663538400,0.0,0.0,887,final,76,1022,0,,271,1121,8939,6800,6506,17.9,1663534800,52,13.6,3.8
34,2022-09-20,13.0,47,374,285,123,930,950,23.0,1663671600,7.3,45,5.6,1663671600,13.7,1663624800,0.0,0.0,887,final,76,1022,0,,277,1126,8976,6844,6652,17.8,1663621200,45,14.0,3.7
46,2022-09-21,13.1,47,376,287,123,932,954,21.1,1663750800,5.4,49,6.4,1663758000,13.7,1663725600,0.0,0.0,886,final,78,1022,0,,247,1130,9013,6887,5940,17.3,1663707600,49,16.4,4.3
50,2022-09-22,13.4,47,377,289,124,933,958,22.2,1663837200,6.8,44,5.2,1663840800,14.4,1663797600,0.0,0.0,887,final,78,1023,0,,270,1135,9049,6930,6471,17.8,1663794000,44,13.6,3.7
20,2022-09-23,11.7,47,379,291,124,934,962,23.3,1663930800,9.5,64,4.4,1663945200,13.3,1663884000,0.0,0.0,887,final,71,1022,0,,290,1140,9084,6973,6971,17.9,1663880400,64,11.6,3.4
41,2022-09-24,12.9,48,380,292,124,936,966,23.0,1664010000,7.1,51,5.6,1664024400,13.0,1663970400,0.0,0.0,886,final,77,1022,0,,280,1144,9119,7016,6715,17.6,1663966800,51,14.8,4.1
51,2022-09-25,13.6,48,381,294,124,937,970,24.4,1664096400,8.1,48,5.2,1664107200,14.1,1664136000,0.0,0.0,886,final,77,1021,0,,287,1149,9153,7058,6888,18.3,1664053200,48,13.6,4.0
31,2022-09-26,14.2,48,383,296,124,938,974,24.1,1664190000,7.7,40,6.0,1664193600,14.4,1664139600,0.0,0.0,887,final,76,1022,0,,292,1153,9187,7100,7015,19.0,1664139600,40,15.2,4.0
18,2022-09-27,13.4,48,384,298,125,939,977,27.4,1664276400,10.1,93,2.8,1664276400,14.8,1664308800,0.0,0.0,887,final,69,1021,0,,297,1157,9220,7142,7131,20.2,1664226000,93,7.6,2.0
30,2022-09-28,12.4,48,385,299,125,941,981,22.6,1664355600,8.6,79,4.4,1664355600,13.7,1664316000,0.0,0.0,886,final,74,1022,0,,295,1162,9252,7184,7074,17.4,1664312400,79,12.0,3.0
14,2022-09-29,10.7,49,387,301,125,942,985,22.2,1664449200,9.8,59,4.8,1664442000,13.0,1664481600,0.0,0.0,886,final,69,1021,0,,301,1166,9284,7225,7220,17.0,1664398800,59,12.8,3.4
8,2022-09-30,11.2,49,388,303,125,943,988,27.0,1664535600,10.4,93,2.8,1664542800,12.2,1664488800,0.0,0.0,884,final,65,1019,0,,303,1170,9315,7266,7266,18.9,1664485200,93,8.4,2.2
15,2022-10-01,13.4,49,389,304,126,944,992,26.7,1664625600,10.3,67,4.0,1664625600,13.3,1664575200,0.0,0.0,885,final,72,1020,0,,304,1174,9345,7307,7307,19.2,1664571600,67,10.4,2.7
24,2022-10-02,13.5,49,391,306,126,945,996,27.8,1664708400,10.5,60,3.6,1664712000,14.8,1664740800,0.0,0.0,885,final,68,1019,0,,305,1178,9375,7347,7331,20.2,1664658000,60,8.8,2.5
3,2022-10-03,12.5,49,392,308,126,947,999,30.0,1664791200,10.4,109,2.4,1664798400,14.1,1664748000,0.0,0.0,883,final,62,1016,0,,308,1182,9405,7387,7387,21.3,1664744400,109,7.6,2.1
1,2022-10-04,14.3,49,393,309,126,948,1002,30.7,1664874000,10.6,117,2.0,1664884800,14.8,1664848800,0.0,0.0,884,final,64,1017,0,,309,1186,9434,7427,7427,22.5,1664830800,117,7.2,1.7
1,2022-10-05,14.4,50,394,311,126,949,1006,31.5,1664960400,10.7,130,2.4,1664964000,16.3,1664935200,0.0,0.0,886,final,61,1019,0,,311,1190,9462,7466,7466,23.2,1664917200,130,7.2,1.4
5,2022-10-06,12.7,50,395,313,127,950,1009,31.1,1665057600,10.7,71,3.2,1665050400,15.9,1665018000,0.0,0.0,886,final,60,1020,0,,313,1194,9490,7505,7505,22.3,1665003600,71,8.4,2.4
7,2022-10-07,13.0,50,397,314,127,951,1012,28.9,1665140400,10.8,61,4.0,1665133200,15.2,1665093600,0.0,0.0,886,final,62,1020,0,,314,1198,9517,7543,7543,21.7,1665090000,61,10.4,2.9
8,2022-10-08,13.2,50,398,316,127,952,1016,29.6,1665219600,10.9,63,3.6,1665226800,14.8,1665259200,0.0,0.0,887,final,63,1020,0,,316,1201,9544,7581,7581,21.6,1665176400,63,10.0,2.8
14,2022-10-09,13.2,50,399,317,127,953,1019,28.5,1665313200,10.8,51,4.0,1665306000,15.9,1665345600,0.0,0.0,887,final,65,1021,0,,317,1205,9571,7618,7614,21.0,1665262800,51,11.2,3.1
5,2022-10-10,10.8,50,400,319,127,954,1022,31.1,1665399600,11.0,126,2.4,1665399600,14.1,1665352800,0.0,0.0,887,final,55,1020,0,,319,1209,9597,7655,7654,22.2,1665349200,126,8.0,1.7
13,2022-10-11,11.9,51,401,320,128,956,1025,29.6,1665478800,11.0,90,3.6,1665486000,14.8,1665453600,0.0,0.0,887,final,59,1020,0,,320,1212,9622,7692,7684,21.5,1665435600,90,10.0,2.2
36,2022-10-12,14.1,51,402,322,128,957,1028,27.0,1665572400,10.6,45,4.4,1665579600,15.6,1665525600,0.0,0.0,886,final,70,1020,0,,321,1216,9647,7728,7700,20.3,1665522000,45,11.6,3.5
37,2022-10-13,14.3,51,403,323,128,958,1031,25.9,1665658800,9.8,48,4.8,1665666000,15.6,1665608400,0.0,0.0,886,final,73,1021,0,,319,1219,9671,7764,7655,19.8,1665608400,48,12.0,3.6
30,2022-10-14,13.4,51,404,325,128,959,1034,24.8,1665748800,9.3,47,6.0,1665752400,15.2,1665698400,0.0,0.0,886,final,72,1021,0,,318,1222,9696,7799,7621,19.1,1665694800,47,14.8,4.3
27,2022-10-15,12.5,51,405,326,128,960,1036,26.3,1665831600,9.8,50,4.4,1665842400,14.4,1665799200,0.0,0.0,884,final,67,1018,0,,313,1226,9719,7833,7511,19.6,1665781200,50,11.6,3.1
18,2022-10-16,13.1,51,406,328,129,961,1039,28.5,1665921600,10.1,120,2.4,1665918000,14.4,1665871200,0.0,0.0,884,final,65,1017,0,,326,1229,9742,7867,7812,21.0,1665867600,120,8.0,1.9
28,2022-10-17,14.5,51,407,329,129,962,1042,26.3,1665997200,10.2,52,4.4,1666015200,15.9,1665968400,0.0,0.0,886,final,72,1020,0,,328,1232,9765,7901,7882,20.4,1665954000,52,11.2,3.1
27,2022-10-18,13.4,51,408,331,129,963,1045,24.4,1666090800,9.9,57,4.8,1666101600,15.2,1666044000,0.0,0.0,887,final,71,1021,0,,329,1235,9787,7934,7903,19.2,1666040400,57,12.8,3.9
41,2022-10-19,14.0,52,409,332,129,964,1047,25.2,1666177200,8.4,55,5.2,1666188000,14.8,1666130400,0.0,0.0,887,final,73,1021,0,,309,1239,9809,7967,7415,19.3,1666126800,55,13.2,3.9
69,2022-10-20,15.2,52,410,333,129,965,1050,23.0,1666256400,6.6,51,5.2,1666267200,16.3,1666213200,0.0,0.0,886,final,79,1020,0,,260,1242,9831,7999,6232,19.2,1666213200,51,13.2,4.0
52,2022-10-21,15.2,52,410,335,129,966,1052,24.8,1666350000,8.0,44,4.4,1666350000,16.7,1666375200,0.5,0.5,886,final,75,1021,0,,312,1245,9852,8030,7494,20.0,1666299600,44,12.0,3.5
36,2022-10-22,14.6,52,411,336,130,966,1055,27.4,1666429200,11.2,87,3.2,1666440000,15.6,1666389600,2.8,2.8,886,final,71,1020,0,,324,1248,9873,8061,7783,20.6,1666386000,87,8.0,2.1
40,2022-10-23,16.2,52,412,337,130,967,1057,27.8,1666515600,8.5,116,2.0,1666530000,15.9,1666476000,5.5,5.5,885,final,76,1019,0,,295,1252,9893,8092,7080,21.1,1666472400,116,7.2,1.3
32,2022-10-24,15.4,52,413,338,130,968,1059,27.0,1666605600,7.8,206,2.4,1666605600,17.0,1666562400,2.0,2.0,884,final,70,1017,0,,322,1256,9915,8122,7739,21.9,1666558800,206,7.6,1.5
40,2022-10-25,16.6,53,414,340,130,969,1061,25.9,1666688400,7.3,100,2.8,1666695600,15.9,1666663200,3.5,3.5,883,final,77,1016,0,,306,1260,9937,8151,7346,21.1,1666645200,100,8.0,1.8
53,2022-10-26,17.3,53,415,341,130,970,1064,26.3,1666774800,9.3,107,2.0,1666789200,17.8,1666810800,5.3,5.3,884,final,80,1017,0,,306,1264,9960,8181,7352,21.1,1666731600,107,7.6,1.6
49,2022-10-27,16.9,53,416,342,130,971,1066,25.9,1666868400,8.3,126,1.6,1666868400,17.4,1666818000,0.5,0.5,885,final,76,1018,0,,301,1268,9984,8209,7222,21.6,1666818000,126,6.4,1.3
57,2022-10-28,16.7,53,417,343,130,972,1068,28.5,1666954800,7.8,157,2.0,1666954800,17.8,1666908000,4.3,4.3,883,final,72,1015,0,,324,1272,10008,8238,7788,22.6,1666904400,157,7.6,1.7
96,2022-10-29,16.3,53,418,344,131,973,1070,23.7,1667030400,3.8,170,3.2,1667055600,17.8,1667073600,4.0,4.0,883,final,82,1017,0,,107,1275,10033,8265,2568,19.7,1666990800,170,8.0,1.8
59,2022-10-30,16.6,53,419,346,131,973,1072,24.8,1667127600,8.7,69,4.4,1667120400,17.4,1667077200,0.0,0.0,884,final,81,1018,0,,301,1279,10058,8293,7234,20.3,1667077200,69,13.2,3.3
41,2022-10-31,15.6,53,420,347,131,974,1074,27.8,1667214000,10.9,75,4.4,1667217600,17.0,1667163600,1.0,1.0,885,final,70,1018,0,,343,1282,10083,8319,8241,21.8,1667163600,75,11.6,2.9
64,2022-11-01,17.5,54,421,348,131,975,1076,27.4,1667304000,6.5,108,2.4,1667304000,18.5,1667253600,23.8,23.8,885,final,77,1019,0,,271,1286,10108,8346,6511,21.9,1667250000,108,6.8,1.5
50,2022-11-02,16.9,54,422,349,131,976,1078,27.4,1667386800,8.6,109,2.4,1667401200,18.1,1667419200,2.8,2.8,884,final,76,1017,0,,322,1289,10134,8371,7724,21.9,1667336400,109,7.2,1.7
65,2022-11-03,16.8,54,423,350,131,976,1079,25.6,1667466000,7.4,147,2.4,1667473200,18.5,1667422800,1.0,1.0,883,final,77,1016,0,,271,1292,10159,8397,6507,21.2,1667422800,147,6.8,1.4
61,2022-11-04,16.9,54,424,351,131,977,1081,26.7,1667563200,5.0,88,2.8,1667574000,18.1,1667584800,7.3,7.3,883,final,78,1016,0,,263,1296,10184,8422,6318,21.3,1667509200,88,7.6,1.7
61,2022-11-05,16.2,54,425,352,131,978,1083,27.8,1667638800,7.9,48,3.2,1667660400,17.4,1667599200,13.8,13.8,884,final,73,1017,0,,298,1299,10209,8446,7155,21.8,1667595600,48,9.2,2.8
89,2022-11-06,17.0,54,426,353,132,979,1084,28.5,1667725200,5.3,113,2.4,1667739600,17.8,1667685600,22.3,22.3,885,final,75,1018,0,,196,1302,10233,8470,4714,22.1,1667682000,113,6.8,1.6
72,2022-11-07,18.2,54,427,354,132,979,1086,25.9,1667818800,6.3,99,2.0,1667818800,18.5,1667847600,29.5,29.5,885,final,83,1019,0,,245,1305,10257,8493,5878,21.4,1667768400,99,7.2,1.5
46,2022-11-08,16.7,55,428,355,132,980,1087,26.7,1667905200,10.5,61,3.6,1667912400,16.7,1667872800,3.8,3.8,885,final,78,1018,0,,338,1308,10281,8516,8106,21.0,1667854800,61,8.8,2.2
40,2022-11-09,16.1,55,429,356,132,981,1089,26.7,1667984400,11.0,69,3.6,1668002400,17.4,1667944800,2.5,2.5,883,final,73,1017,0,,346,1311,10305,8538,8310,21.4,1667941200,69,10.0,2.5
73,2022-11-10,18.2,55,430,357,132,981,1090,26.7,1668078000,8.1,130,2.0,1668078000,18.1,1668031200,7.8,7.8,884,final,82,1017,0,,297,1314,10328,8560,7126,21.7,1668027600,130,6.8,1.3
63,2022-11-11,17.6,55,431,358,132,982,1092,26.3,1668164400,7.6,130,2.0,1668160800,17.4,1668117600,0.8,0.8,885,final,78,1017,0,,324,1317,10351,8581,7779,22.1,1668114000,130,6.0,1.1
45,2022-11-12,17.1,55,432,358,132,983,1093,27.4,1668243600,9.8,77,3.2,1668265200,17.8,1668283200,0.0,0.0,885,final,77,1018,0,,344,1321,10374,8602,8259,21.7,1668200400,77,8.4,2.2
50,2022-11-13,16.4,55,433,359,132,983,1094,25.6,1668330000,6.9,71,4.0,1668344400,16.7,1668290400,2.5,2.5,885,final,78,1018,0,,312,1324,10396,8622,7477,20.8,1668286800,71,10.8,3.1
74,2022-11-14,16.9,55,434,360,132,984,1096,25.2,1668423600,7.1,55,4.0,1668430800,17.8,1668376800,0.0,0.0,884,final,79,1018,0,,290,1327,10418,8642,6969,20.9,1668373200,55,10.4,3.3
94,2022-11-15,16.1,55,435,361,133,984,1097,23.3,1668506400,4.5,48,4.4,1668517200,16.7,1668542400,3.8,3.8,883,final,81,1017,0,,162,1331,10441,8661,3896,19.6,1668459600,48,12.0,3.6
83,2022-11-16,16.6,56,436,362,133,985,1098,24.1,1668585600,6.0,69,5.2,1668596400,16.3,1668549600,10.0,10.0,881,final,83,1015,0,,245,1334,10463,8680,5884,19.7,1668546000,69,12.8,3.0
48,2022-11-17,17.2,56,437,362,133,986,1099,25.2,1668675600,8.1,157,2.4,1668682800,17.0,1668632400,2.5,2.5,881,final,81,1014,0,,334,1337,10485,8698,8017,20.7,1668632400,157,8.0,1.8
39,2022-11-18,16.8,56,438,363,133,986,1100,27.8,1668762000,10.3,177,2.4,1668769200,17.8,1668722400,0.0,0.0,882,final,74,1015,0,,359,1340,10507,8716,8614,22.3,1668718800,177,8.0,1.3
46,2022-11-19,17.2,56,439,364,133,987,1102,30.0,1668855600,11.4,149,2.4,1668888000,18.9,1668808800,0.0,0.0,882,final,70,1014,0,,357,1343,10529,8734,8578,23.6,1668805200,149,8.0,1.6
43,2022-11-20,16.0,56,440,365,133,987,1103,30.7,1668942000,11.2,259,4.0,1668963600,18.9,1668895200,1.0,1.0,881,final,62,1012,0,,347,1345,10550,8751,8339,24.5,1668891600,259,11.6,2.2
46,2022-11-21,14.5,56,440,365,133,988,1104,23.3,1669032000,8.6,238,5.2,1668992400,14.4,1669060800,4.5,4.5,879,final,74,1013,0,,335,1348,10570,8767,8041,19.7,1668978000,238,13.6,3.2
55,2022-11-22,13.7,56,441,366,133,988,1105,25.2,1669107600,7.7,139,2.4,1669125600,14.1,1669068000,0.0,0.0,882,final,71,1015,0,,312,1351,10590,8783,7487,19.5,1669064400,139,7.6,1.7
66,2022-11-23,16.3,56,442,367,133,989,1106,24.4,1669194000,9.4,52,4.4,1669201200,16.7,1669230000,0.0,0.0,885,final,79,1018,0,,326,1353,10610,8798,7814,20.4,1669150800,52,11.2,3.2
70,2022-11-24,17.5,56,443,367,133,989,1106,25.9,1669280400,9.2,45,4.8,1669276800,18.5,1669237200,2.0,2.0,886,final,79,1019,0,,329,1355,10628,8813,7886,21.6,1669237200,45,12.0,3.4
51,2022-11-25,16.8,57,444,368,133,990,1107,26.3,1669377600,9.2,47,4.4,1669377600,17.8,1669341600,1.0,1.0,886,final,77,1020,0,,344,1357,10646,8828,8254,21.3,1669323600,47,11.6,3.3
47,2022-11-26,16.1,57,444,368,133,990,1108,27.8,1669453200,11.2,45,4.8,1669460400,17.0,1669428000,0.0,0.0,885,final,73,1018,0,,350,1359,10663,8841,8388,21.8,1669410000,45,12.4,3.1
54,2022-11-27,16.9,57,445,369,133,991,1109,27.4,1669546800,7.6,52,3.6,1669550400,17.8,1669514400,10.8,10.8,882,final,74,1014,0,,335,1361,10679,8855,8037,22.2,1669496400,52,9.6,2.5
47,2022-11-28,17.1,57,446,369,134,991,1110,28.5,1669626000,9.3,151,2.0,1669636800,18.5,1669586400,1.5,1.5,880,final,72,1012,0,,351,1363,10695,8868,8428,22.9,1669582800,151,7.6,1.7
62,2022-11-29,16.6,57,446,370,134,991,1111,28.9,1669712400,8.9,175,2.4,1669719600,18.1,1669672800,3.0,3.0,880,final,68,1012,0,,313,1365,10709,8880,7520,23.4,1669669200,175,7.6,1.3
89,2022-11-30,18.1,57,447,370,134,992,1111,25.9,1669795200,6.5,123,2.0,1669806000,18.5,1669773600,25.5,25.5,881,final,85,1013,0,,209,1367,10723,8892,5018,20.8,1669755600,123,7.2,1.2
88,2022-12-01,18.0,57,447,371,134,992,1112,25.6,1669885200,4.8,77,2.4,1669892400,17.0,1669860000,40.3,40.3,881,final,86,1014,0,,170,1368,10737,8903,4069,20.5,1669842000,77,8.0,1.8
97,2022-12-02,18.7,57,448,371,134,993,1113,25.6,1669978800,4.3,99,2.0,1669978800,18.5,1669932000,26.0,26.0,881,final,86,1013,0,,132,1370,10749,8914,3179,21.2,1669928400,99,6.8,1.6
85,2022-12-03,18.4,57,448,372,134,993,1113,27.8,1670058000,4.9,146,2.0,1670068800,18.1,1670079600,11.0,11.0,881,final,83,1014,0,,174,1371,10761,8924,4185,21.7,1670014800,146,6.4,1.4
77,2022-12-04,18.9,57,449,372,134,993,1114,27.0,1670144400,9.3,87,2.4,1670151600,18.5,1670108400,23.8,23.8,882,final,85,1015,0,,290,1372,10772,8934,6972,21.8,1670101200,87,7.6,1.7
68,2022-12-05,18.2,57,449,373,134,994,1115,25.6,1670238000,6.4,51,4.0,1670241600,18.5,1670205600,7.3,7.3,883,final,84,1016,0,,270,1373,10782,8943,6488,21.3,1670187600,51,8.4,2.6
54,2022-12-06,18.4,57,450,373,134,994,1115,27.0,1670324400,9.7,61,3.6,1670324400,18.5,1670277600,4.0,4.0,884,final,81,1017,0,,357,1374,10791,8952,8566,22.1,1670274000,61,9.2,2.5
78,2022-12-07,17.1,57,450,373,134,994,1116,26.7,1670414400,5.2,49,4.0,1670414400,18.1,1670374800,0.0,0.0,885,final,74,1017,0,,234,1375,10800,8960,5622,22.2,1670360400,49,10.4,3.0
50,2022-12-08,17.5,57,450,374,134,995,1116,25.9,1670500800,8.1,54,4.4,1670500800,18.1,1670529600,0.0,0.0,885,final,78,1018,0,,345,1376,10808,8968,8278,21.9,1670446800,54,11.6,3.2
51,2022-12-09,16.7,57,451,374,134,995,1117,25.2,1670576400,7.7,64,4.8,1670587200,15.9,1670554800,0.5,0.5,884,final,79,1018,0,,332,1377,10815,8975,7978,20.8,1670533200,64,12.0,3.3
55,2022-12-10,16.9,57,451,374,134,995,1117,26.3,1670702400,9.4,58,4.0,1670670000,18.5,1670637600,0.0,0.0,883,final,76,1016,0,,351,1378,10822,8982,8433,21.8,1670619600,58,10.8,3.2
51,2022-12-11,17.3,57,451,375,134,995,1118,27.8,1670781600,10.6,52,3.6,1670756400,17.8,1670724000,0.0,0.0,884,final,76,1016,0,,367,1378,10829,8989,8820,22.3,1670706000,52,10.0,2.9
